¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¹©®õµó181~210¸¹,77.2,¦í,,,1050412,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0660516,154.08,8,4,5,¦³,µL,13300000,86319,,0.0,0,¤G¿Ëµ¥¶R½æ,RPXNMLKLOHLFFDE58CA
¤T¥Á°Ï,¤g¦a,ÆW¤¤¬q121~150¦a¸¹,38.71,¨ä¥L,,,1050524,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,280000,7233,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPPNMLPKOHLFFDE18CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏµqªF¸ô151~180¸¹,10.79,°Ó,,,1050516,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¹q±è¼Ó±è¶¡,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830523,141.57,4,2,2,¦³,¦³,4600000,32493,,0.0,0,,RPSNMLPKOHLFFDE48CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤j©÷¤G¸ô212«Ñ31~60¸¹,34.4,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0691002,92.18,3,2,2,¦³,µL,3500000,37969,,0.0,0,,RPTOMLRKOHLFFDE88CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¹©¶Q¸ô60«Ñ1~30¸¹,40.5,¦í,,,1050524,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0751001,53.56,5,2,4,¦³,µL,2500000,46677,,0.0,0,,RPVOMLOLOHLFFDE88CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,18.52,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,164.37,3,2,2,¦³,¦³,12200000,74223,©Y¹D¥­­±,25.92,0,,RPVPMLOLOHLFFDE98CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,12.2,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,116.64,2,2,1,¦³,¦³,8800000,75446,©Y¹D¥­­±,25.92,0,,RPOQMLOLOHLFFDE38CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¤O¦æ¸ô241~270¸¹,12.6,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0931111,99.75999999999999,3,2,2,¦³,¦³,4360000,43705,¤É­°¾÷±ñ,0.0,0,,RPUNMLSLOHLFFDE09CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ1~30¸¹,11.2,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,109.22,2,2,1,¦³,¦³,7500000,68669,©Y¹D¥­­±,25.92,0,,RPWNMLRLOHLFFDE56CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ1~30¸¹,11.2,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,109.22,2,2,1,¦³,¦³,8400000,76909,©Y¹D¥­­±,25.92,0,,RPXNMLRLOHLFFDE66CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,18.52,¦í,,,1050530,¤g¦a2«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,164.37,3,2,2,¦³,¦³,11600000,70572,©Y¹D¥­­±,25.92,0,,RPOOMLRLOHLFFDE48CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,9.51,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,74.44,2,2,1,¦³,¦³,5600000,75228,,0.0,0,,RPQOMLKMOHLFFDE08CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,18.52,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,164.37,3,2,2,¦³,¦³,11500000,69964,©Y¹D¥­­±,25.92,0,,RPQQMLSLOHLFFDE98CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,9.51,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,74.44,2,2,1,¦³,¦³,5700000,76572,,0.0,0,,RPSQMLSLOHLFFDE56CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,9.51,¦í,,,1050602,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,74.44,2,2,1,¦³,¦³,6470000,86916,,0.0,0,,RPSPMLSLOHLFFDE09CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,9.51,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,74.44,2,2,1,¦³,¦³,5100000,68512,,0.0,0,,RPUPMLSLOHLFFDE66CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,9.51,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,74.44,2,2,1,¦³,¦³,5400000,72542,,0.0,0,,RPVPMLSLOHLFFDE76CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,9.51,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,74.44,2,2,1,¦³,¦³,5500000,73885,,0.0,0,,RPWPMLSLOHLFFDE86CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,9.51,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,74.44,2,2,1,¦³,¦³,5400000,72542,,0.0,0,,RPXOMLSLOHLFFDE86CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,11.1,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,86.44,2,2,1,¦³,¦³,6000000,69412,,0.0,0,,RPOPMLSLOHLFFDE68CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ31~60¸¹,9.51,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,74.44,2,2,1,¦³,¦³,5100000,68512,,0.0,0,,RPQPMLSLOHLFFDE88CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô285«Ñ1~30¸¹,17.8,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040813,158.95,3,2,2,¦³,¦³,11500000,72350,©Y¹D¥­­±,25.92,0,,RPXNMLOJPHLFFDE88CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¶§©ú¸ô239«Ñ1~30¸¹,20.43,¦í,,,1050521,¤g¦a1«Øª«1¨®¦ì0,¤»¼h¡A¹q±è¼Ó±è¶¡,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820927,116.75,2,2,1,¦³,¦³,4800000,41113,,0.0,0,,RPTPMLRJPHLFFDE98CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å¾Ç¸ô181~210¸¹,10.84,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870516,121.05,3,2,2,¦³,¦³,5300000,43784,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPPMLOKOHLFFEE38CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï«°®p¸ô1~30¸¹,8.69,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970410,83.07000000000001,2,2,1,¦³,¦³,4050000,48754,,0.0,0,,RPXNMLPKOHLFFEE09CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¸Î©÷µó318«Ñ1~30¸¹,30.4,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0690701,80.78,3,2,2,¦³,µL,2300000,28472,,0.0,0,,RPXOMLPKOHLFFEE56CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¹ØÂ×¸ô391~420¸¹,28.8,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0690513,79.86,1,2,1,¦³,µL,5000000,62610,,0.0,0,,RPQOMLPKOHLFFEE48CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï©M¥úµó88«Ñ31~60¸¹,62.0,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0610925,82.26,2,2,2,¦³,µL,3850000,46803,,0.0,0,,RPSQMLRKOHLFFEE09CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å¨|¸ô1~30¸¹,19.31,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨Ï¥Î°õ·Ó,0921017,138.04,3,2,2,¦³,¦³,7500000,54332,©Y¹D¥­­±,22.6,0,,RPQNMLSKOHLFFEE68CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï­«¤Æµó31~60¸¹,12.86,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨Ï¥Î°õ·Ó,0890609,132.44,3,2,2,¦³,¦³,6300000,47569,©Y¹D¾÷±ñ,8.26,0,,RPWPMLQKOHLFFEE66CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï²M¥­µó51«Ñ1~30¸¹,20.12,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830112,111.82,3,2,2,¦³,¦³,3100000,27723,,0.0,0,,RPXPMLQKOHLFFEE76CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï±`¼w¸ô240«Ñ23§Ë61~90¸¹,25.6,¦í,,,1050501,¤g¦a0«Øª«1¨®¦ì0,¤C¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820513,156.73,4,2,2,¦³,¦³,4200000,26798,,0.0,0,,RPXQMLNLOHLFFEE66CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï·s²ø¤@¸ô271~300¸¹,11.36,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950505,109.47999999999999,3,2,2,¦³,¦³,6500000,59372,,0.0,0,,RPVNMLOLOHLFFEE88CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤j¾Ç¤Q¤Tµó8«Ñ25§Ë1~30¸¹,45.0,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0710521,75.4,5,2,2,¦³,µL,3980000,52785,,0.0,0,,RPUNMLKLOHLFFEE38CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤¤µØ¤@¸ô1~30¸¹,16.53,¦í,,,1050501,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,0741129,56.86,0,0,0,µL,¦³,6680000,117482,,0.0,0,,RPXOMLLLOHLFFEE88CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å¦Û¸ô640«Ñ31~60¸¹,139.66,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021107,405.79,5,2,6,¦³,µL,39000000,96109,,0.0,0,,RPRPMLNLOHLFFEE58CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¨q¸s¸ô499«Ñ7§Ë1~30¸¹,15.63,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020531,183.61,3,2,2,¦³,¦³,10500000,57186,©Y¹D¾÷±ñ,0.0,0,,RPWNMLRJPHLFFEE56CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï­«¥­¸ô1~30¸¹,7.48,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941012,80.32,2,2,1,¦³,¦³,4600000,57271,,0.0,0,,RPTOMLRJPHLFFEE98CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï­«¦N¸ô1~30¸¹,24.39,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1041204,121.8,3,2,2,¦³,¦³,9080000,74548,©Y¹D¾÷±ñ,6.91,0,,RPXNMLPJPHLFFEE09CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï­«¦N¸ô1~30¸¹,24.39,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1041204,121.8,3,2,2,¦³,¦³,8900000,73071,©Y¹D¾÷±ñ,6.91,0,,RPOOMLPJPHLFFEE28CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï·s¥ú¨½©s¤l¸ô511~540¸¹,33.22,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030226,511.49,0,0,0,µL,¦³,39450000,78540,©Y¹D¥­­±,57.58,3800000,,RPQNMLNKPHLFFEE28CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w½å¸ô511~540¸¹,14.06,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821023,84.22999999999999,2,2,1,¦³,¦³,2380000,28256,,0.0,0,,RPTNMLSJPHLFFEE98CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w½å¸ô248«Ñ11§Ë1~30¸¹,19.2,¦í,,,1050401,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,¤Q¤G¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840119,130.61,4,2,2,¦³,¦³,9000000,68907,,0.0,0,,RPUNMLSJPHLFFEE09CA
©£¤s°Ï,¤g¦a,¤U¦Ë³ò¬q31~60¦a¸¹,139.81,¦í,,,1050517,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6766400,48397,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQPMLOKOHLFFFE58CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¤½¶é¥_¸ô21«Ñ31~60¸¹,77.0,¦í,,,1050515,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840228,180.38,5,3,3,¦³,µL,8100000,44905,,0.0,0,·å²«ª«¥ó(º|º¯¤ô)¤§¥æ©ö¡C,RPSNMLNLOHLFFFE58CA
¾ôÀY°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¾ôÀY°Ï¾ô·s¤­¸ô31~60¸¹,89.04,¦í,,,1050513,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0931028,197.07,5,2,3,¦³,µL,11200000,56833,,0.0,0,,RPQOMLPJPHLFFFE58CA
¤j¾ð°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¾ð°Ï¤«¸}¸ô121~150¸¹,23.65,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050523,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830421,123.5,3,2,2,¦³,µL,990000,8016,,0.0,0,,RPWNMLRKOHLFFGE76CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤¤¤sªF¸ô58«Ñ1~30¸¹,8.08,¦í,,,1050514,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860825,123.55000000000001,3,2,2,¦³,¦³,4000000,32376,©Y¹D¾÷±ñ,16.52,0,,RPROMLRKOHLFFGE98CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏÀA´Iµó1~30¸¹,27.45,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0751226,95.7,3,2,2,¦³,µL,2500000,26123,,0.0,0,,RPSOMLRKOHLFFGE09CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤¤±[¤G¸ô582«Ñ1~30¸¹,36.03,¦í,,,1050517,¤g¦a1«Øª«3¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830818,107.83999999999999,3,2,1,¦³,¦³,2500000,23182,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLKLOHLFFGE28CA
¤j¾ð°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¾ð°Ï¤Í¶©1~30¸¹,131.95,,¤@¯ë¹A·~°Ï,¤þºØ«Ø¿v¥Î¦a,1050517,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0691114,87.12,4,2,2,¦³,µL,2600000,29844,,0.0,0,,RPWOMLLLOHLFFGE98CA
»ñ¤s°Ï,¤g¦a,¹D·Ýûp¬q181~210¦a¸¹,169.0,¦í,,,1050518,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13800000,81657,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C©Ð«Î¯}ÂÂ¡A¶R¦a°e«Î¡C,RPSNMLNLOHLFFGE68CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ïº~¼yµó96«Ñ1~30¸¹,35.21,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770802,110.94,3,2,2,¦³,µL,2700000,24337,,0.0,0,,RPSNMLRJPHLFFGE98CA
